date,ssn,ssn_std,ssn_sesc,sunspot_area,new_regions,solar_mean_field,xray_bkgd,kp_daily_mean,kp_daily_max,dst_daily_mean,dst_daily_min,dst_daily_max,dst_daily_std,dst_hours_valid,f107,flare_C,flare_M,flare_X,flare_S,flare_xray_total,flare_optical_total,year,month,day_of_year,storm_category,solar_activity_level,kp_storm_level
2023-09-24,176.0000,15.4000,172.0000,950.0000,0.0000,,,2.5417,5.6670,,,,,0.0000,174.0000,17.0000,2.0000,0.0000,11.0000,19.0000,1.0000,2023,9,267,,high,G1_minor
2023-09-25,169.0000,14.8000,164.0000,940.0000,2.0000,,,3.4583,5.3330,,,,,0.0000,170.0000,8.0000,0.0000,0.0000,10.0000,8.0000,0.0000,2023,9,268,,high,G1_minor
2023-09-26,140.0000,18.1000,179.0000,925.0000,1.0000,,,3.9166,5.0000,,,,,0.0000,165.0000,6.0000,0.0000,0.0000,7.0000,6.0000,0.0000,2023,9,269,,high,G1_minor
2023-09-27,133.0000,19.1000,138.0000,835.0000,1.0000,,,2.7084,3.6670,,,,,0.0000,156.0000,8.0000,0.0000,0.0000,8.0000,8.0000,0.0000,2023,9,270,,high,quiet
2023-09-28,116.0000,11.3000,109.0000,640.0000,0.0000,,,1.0834,3.0000,,,,,0.0000,148.0000,8.0000,1.0000,0.0000,6.0000,9.0000,0.0000,2023,9,271,,moderate,quiet
2023-09-29,103.0000,9.2000,102.0000,570.0000,0.0000,,,2.2085,4.0000,,,,,0.0000,155.0000,8.0000,0.0000,0.0000,10.0000,8.0000,0.0000,2023,9,272,,high,quiet
2023-09-30,117.0000,11.3000,106.0000,580.0000,1.0000,,,2.1248,2.3330,,,,,0.0000,159.0000,15.0000,1.0000,0.0000,20.0000,16.0000,3.0000,2023,9,273,,high,quiet
2023-10-01,151.0000,18.4000,136.0000,580.0000,3.0000,,,1.8335,3.6670,,,,,0.0000,161.0000,14.0000,1.0000,0.0000,20.0000,15.0000,0.0000,2023,10,274,,high,quiet
2023-10-02,168.0000,15.2000,146.0000,810.0000,1.0000,,,1.8333,3.0000,,,,,0.0000,158.0000,11.0000,1.0000,0.0000,11.0000,12.0000,1.0000,2023,10,275,,high,quiet
2023-10-03,144.0000,16.0000,150.0000,530.0000,1.0000,,,1.6666,2.3330,,,,,0.0000,154.0000,14.0000,0.0000,0.0000,14.0000,14.0000,0.0000,2023,10,276,,high,quiet
2023-10-04,154.0000,13.8000,151.0000,630.0000,1.0000,,,2.2917,3.3330,,,,,0.0000,155.0000,6.0000,0.0000,0.0000,4.0000,6.0000,0.0000,2023,10,277,,high,quiet
2023-10-05,159.0000,21.1000,179.0000,580.0000,2.0000,,,2.4167,5.0000,,,,,0.0000,156.0000,10.0000,0.0000,0.0000,9.0000,10.0000,0.0000,2023,10,278,,high,G1_minor
2023-10-06,158.0000,22.7000,138.0000,460.0000,0.0000,,,1.7499,3.0000,,,,,0.0000,155.0000,5.0000,0.0000,0.0000,4.0000,5.0000,0.0000,2023,10,279,,high,quiet
2023-10-07,134.0000,18.7000,145.0000,490.0000,1.0000,,,0.9583,1.6670,,,,,0.0000,157.0000,9.0000,1.0000,0.0000,11.0000,10.0000,0.0000,2023,10,280,,high,quiet
2023-10-08,144.0000,19.5000,149.0000,570.0000,2.0000,,,1.5833,2.3330,,,,,0.0000,157.0000,7.0000,0.0000,0.0000,13.0000,7.0000,0.0000,2023,10,281,,high,quiet
2023-10-09,153.0000,17.5000,129.0000,495.0000,1.0000,,,1.8749,3.0000,,,,,0.0000,166.0000,16.0000,0.0000,0.0000,23.0000,16.0000,1.0000,2023,10,282,,high,quiet
2023-10-10,132.0000,13.9000,120.0000,560.0000,1.0000,,,0.7084,2.0000,,,,,0.0000,164.0000,8.0000,2.0000,0.0000,9.0000,10.0000,1.0000,2023,10,283,,high,quiet
2023-10-11,145.0000,17.8000,149.0000,805.0000,2.0000,,,0.5834,1.0000,,,,,0.0000,158.0000,8.0000,0.0000,0.0000,6.0000,8.0000,0.0000,2023,10,284,,high,quiet
2023-10-12,137.0000,16.2000,126.0000,580.0000,0.0000,,,0.4584,1.0000,,,,,0.0000,157.0000,3.0000,1.0000,0.0000,8.0000,4.0000,0.0000,2023,10,285,,high,quiet
2023-10-13,113.0000,17.4000,91.0000,440.0000,0.0000,,,2.5835,3.6670,,,,,0.0000,149.0000,5.0000,0.0000,0.0000,11.0000,5.0000,0.0000,2023,10,286,,moderate,quiet
2023-10-14,111.0000,12.3000,100.0000,490.0000,1.0000,,,1.4165,3.0000,,,,,0.0000,148.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2023,10,287,,moderate,quiet
2023-10-15,104.0000,15.1000,92.0000,510.0000,0.0000,,,0.5834,1.6670,,,,,0.0000,145.0000,3.0000,0.0000,0.0000,4.0000,3.0000,0.0000,2023,10,288,,moderate,quiet
2023-10-16,97.0000,23.1000,106.0000,430.0000,1.0000,,,0.4999,2.0000,,,,,0.0000,144.0000,7.0000,0.0000,0.0000,3.0000,7.0000,0.0000,2023,10,289,,moderate,quiet
2023-10-17,74.0000,15.3000,57.0000,440.0000,0.0000,,,0.2499,0.6670,,,,,0.0000,137.0000,2.0000,0.0000,0.0000,3.0000,2.0000,0.0000,2023,10,290,,moderate,quiet
2023-10-18,66.0000,18.2000,54.0000,330.0000,0.0000,,,2.0000,3.0000,,,,,0.0000,135.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2023,10,291,,moderate,quiet
2023-10-19,57.0000,12.3000,39.0000,220.0000,0.0000,,,1.9583,3.3330,,,,,0.0000,129.0000,8.0000,0.0000,0.0000,1.0000,8.0000,0.0000,2023,10,292,,moderate,quiet
2023-10-20,67.0000,16.9000,56.0000,180.0000,1.0000,,,1.7084,2.6670,,,,,0.0000,126.0000,5.0000,0.0000,0.0000,1.0000,5.0000,0.0000,2023,10,293,,moderate,quiet
2023-10-21,68.0000,14.3000,65.0000,160.0000,1.0000,,,3.0834,5.0000,,,,,0.0000,123.0000,2.0000,0.0000,0.0000,0.0000,2.0000,0.0000,2023,10,294,,moderate,G1_minor
2023-10-22,55.0000,11.6000,48.0000,90.0000,1.0000,,,1.7917,3.0000,,,,,0.0000,119.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2023,10,295,,moderate,quiet
2023-10-23,34.0000,11.1000,25.0000,70.0000,0.0000,,,0.2499,0.6670,,,,,0.0000,122.0000,2.0000,0.0000,0.0000,4.0000,2.0000,0.0000,2023,10,296,,moderate,quiet
2023-10-24,39.0000,7.8000,34.0000,40.0000,0.0000,,,0.6251,1.0000,,,,,0.0000,121.0000,3.0000,0.0000,0.0000,0.0000,3.0000,0.0000,2023,10,297,,moderate,quiet
2023-10-25,33.0000,6.7000,26.0000,60.0000,0.0000,,,0.6667,1.6670,,,,,0.0000,126.0000,10.0000,0.0000,0.0000,1.0000,10.0000,0.0000,2023,10,298,,moderate,quiet
2023-10-26,54.0000,8.3000,57.0000,90.0000,2.0000,,,3.3750,4.6670,,,,,0.0000,126.0000,9.0000,1.0000,0.0000,3.0000,10.0000,0.0000,2023,10,299,,moderate,quiet
2023-10-27,58.0000,21.4000,66.0000,60.0000,1.0000,,,2.2084,4.0000,,,,,0.0000,128.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2023,10,300,,moderate,quiet
2023-10-28,49.0000,17.8000,70.0000,80.0000,1.0000,,,3.0001,4.0000,,,,,0.0000,128.0000,3.0000,0.0000,0.0000,4.0000,3.0000,0.0000,2023,10,301,,moderate,quiet
2023-10-29,58.0000,11.5000,61.0000,70.0000,0.0000,,,3.9166,4.6670,,,,,0.0000,135.0000,8.0000,0.0000,0.0000,5.0000,8.0000,0.0000,2023,10,302,,moderate,quiet
2023-10-30,73.0000,13.2000,62.0000,220.0000,0.0000,,,2.4165,4.0000,,,,,0.0000,140.0000,2.0000,0.0000,0.0000,4.0000,2.0000,0.0000,2023,10,303,,moderate,quiet
2023-10-31,107.0000,20.2000,116.0000,670.0000,2.0000,,,1.8750,2.6670,,,,,0.0000,147.0000,7.0000,0.0000,0.0000,1.0000,7.0000,0.0000,2023,10,304,,moderate,quiet
2023-11-01,115.0000,13.4000,105.0000,680.0000,1.0000,,,1.9584,2.6670,,,,,0.0000,159.0000,5.0000,2.0000,0.0000,4.0000,7.0000,0.0000,2023,11,305,,high,quiet
2023-11-02,122.0000,18.4000,113.0000,820.0000,1.0000,,,1.5000,2.3330,,,,,0.0000,158.0000,7.0000,2.0000,0.0000,4.0000,9.0000,1.0000,2023,11,306,,high,quiet
2023-11-03,121.0000,20.1000,106.0000,850.0000,1.0000,,,0.5418,1.0000,,,,,0.0000,156.0000,3.0000,0.0000,0.0000,0.0000,3.0000,0.0000,2023,11,307,,high,quiet
2023-11-04,92.0000,16.4000,95.0000,870.0000,1.0000,,,1.9585,4.6670,,,,,0.0000,155.0000,3.0000,0.0000,0.0000,3.0000,3.0000,0.0000,2023,11,308,,high,quiet
2023-11-05,91.0000,15.8000,81.0000,780.0000,1.0000,,,4.6251,7.3330,,,,,0.0000,155.0000,6.0000,2.0000,0.0000,3.0000,8.0000,1.0000,2023,11,309,,high,G3_strong
2023-11-06,77.0000,13.6000,67.0000,540.0000,0.0000,,,4.3334,5.6670,,,,,0.0000,146.0000,11.0000,0.0000,0.0000,2.0000,11.0000,0.0000,2023,11,310,,moderate,G1_minor
2023-11-07,78.0000,12.5000,74.0000,380.0000,1.0000,,,3.1250,5.0000,,,,,0.0000,145.0000,6.0000,0.0000,0.0000,2.0000,6.0000,1.0000,2023,11,311,,moderate,G1_minor
2023-11-08,113.0000,19.6000,92.0000,490.0000,1.0000,,,2.8749,4.0000,,,,,0.0000,146.0000,8.0000,0.0000,0.0000,12.0000,8.0000,0.0000,2023,11,312,,moderate,quiet
2023-11-09,99.0000,16.6000,93.0000,480.0000,0.0000,,,2.4167,3.0000,,,,,0.0000,139.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2023,11,313,,moderate,quiet
2023-11-10,94.0000,9.8000,93.0000,500.0000,1.0000,,,1.9584,3.3330,,,,,0.0000,144.0000,2.0000,0.0000,0.0000,1.0000,2.0000,0.0000,2023,11,314,,moderate,quiet
2023-11-11,81.0000,13.0000,85.0000,510.0000,0.0000,,,0.9584,1.6670,,,,,0.0000,142.0000,14.0000,1.0000,0.0000,12.0000,15.0000,0.0000,2023,11,315,,moderate,quiet
2023-11-12,82.0000,12.1000,78.0000,710.0000,1.0000,,,1.8750,4.0000,,,,,0.0000,137.0000,3.0000,0.0000,0.0000,4.0000,3.0000,0.0000,2023,11,316,,moderate,quiet
2023-11-13,73.0000,13.3000,85.0000,560.0000,1.0000,,,2.4169,5.0000,,,,,0.0000,134.0000,11.0000,0.0000,0.0000,5.0000,11.0000,0.0000,2023,11,317,,moderate,G1_minor
2023-11-14,60.0000,15.1000,86.0000,580.0000,1.0000,,,1.3335,3.0000,,,,,0.0000,124.0000,20.0000,1.0000,0.0000,1.0000,21.0000,0.0000,2023,11,318,,moderate,quiet
2023-11-15,33.0000,11.1000,41.0000,210.0000,0.0000,,,2.6250,3.3330,,,,,0.0000,119.0000,5.0000,0.0000,0.0000,0.0000,5.0000,0.0000,2023,11,319,,moderate,quiet
2023-11-16,30.0000,9.9000,28.0000,130.0000,0.0000,,,1.5834,2.0000,,,,,0.0000,118.0000,2.0000,0.0000,0.0000,0.0000,2.0000,0.0000,2023,11,320,,moderate,quiet
2023-11-17,26.0000,4.6000,26.0000,180.0000,1.0000,,,0.5834,2.0000,,,,,0.0000,120.0000,3.0000,0.0000,0.0000,0.0000,3.0000,0.0000,2023,11,321,,moderate,quiet
2023-11-18,32.0000,7.3000,39.0000,340.0000,1.0000,,,0.2916,1.3330,,,,,0.0000,127.0000,4.0000,3.0000,0.0000,0.0000,7.0000,0.0000,2023,11,322,,moderate,quiet
2023-11-19,68.0000,11.0000,51.0000,400.0000,1.0000,,,0.6666,1.0000,,,,,0.0000,140.0000,10.0000,0.0000,0.0000,6.0000,10.0000,0.0000,2023,11,323,,moderate,quiet
2023-11-20,96.0000,20.4000,127.0000,770.0000,6.0000,,,1.1250,1.6670,,,,,0.0000,157.0000,14.0000,1.0000,0.0000,3.0000,15.0000,1.0000,2023,11,324,,high,quiet
2023-11-21,153.0000,18.9000,138.0000,810.0000,1.0000,,,3.1249,4.3330,,,,,0.0000,172.0000,12.0000,0.0000,0.0000,7.0000,12.0000,0.0000,2023,11,325,,high,quiet
2023-11-22,160.0000,24.7000,174.0000,880.0000,0.0000,,,3.9999,5.3330,,,,,0.0000,190.0000,3.0000,0.0000,0.0000,12.0000,3.0000,0.0000,2023,11,326,,high,G1_minor
2023-11-23,186.0000,21.9000,176.0000,1560.0000,3.0000,,,1.3749,3.0000,,,,,0.0000,194.0000,10.0000,2.0000,0.0000,3.0000,12.0000,0.0000,2023,11,327,,high,quiet
2023-11-24,167.0000,23.5000,184.0000,1590.0000,1.0000,,,1.9167,2.6670,,,,,0.0000,178.0000,7.0000,1.0000,0.0000,9.0000,8.0000,2.0000,2023,11,328,,high,quiet
2023-11-25,177.0000,24.3000,179.0000,1400.0000,1.0000,,,4.2918,6.3330,,,,,0.0000,176.0000,3.0000,0.0000,0.0000,3.0000,3.0000,0.0000,2023,11,329,,high,G2_moderate
2023-11-26,171.0000,18.0000,169.0000,1220.0000,1.0000,,,1.8334,4.0000,,,,,0.0000,180.0000,5.0000,0.0000,0.0000,4.0000,5.0000,0.0000,2023,11,330,,high,quiet
2023-11-27,158.0000,22.4000,159.0000,885.0000,0.0000,,,1.7083,2.3330,,,,,0.0000,187.0000,6.0000,0.0000,0.0000,2.0000,6.0000,0.0000,2023,11,331,,high,quiet
2023-11-28,150.0000,21.0000,130.0000,335.0000,1.0000,,,1.6666,2.0000,,,,,0.0000,182.0000,3.0000,2.0000,0.0000,4.0000,5.0000,1.0000,2023,11,332,,high,quiet
2023-11-29,161.0000,15.6000,164.0000,530.0000,3.0000,,,1.0419,1.6670,,,,,0.0000,171.0000,10.0000,0.0000,0.0000,6.0000,10.0000,0.0000,2023,11,333,,high,quiet
2023-11-30,148.0000,18.4000,138.0000,620.0000,0.0000,,,1.1249,2.3330,,,,,0.0000,167.0000,7.0000,0.0000,0.0000,1.0000,7.0000,0.0000,2023,11,334,,high,quiet
2023-12-01,123.0000,13.0000,140.0000,640.0000,1.0000,,,4.9584,6.6670,,,,,0.0000,162.0000,7.0000,2.0000,0.0000,2.0000,9.0000,0.0000,2023,12,335,,high,G2_moderate
2023-12-02,100.0000,13.4000,92.0000,580.0000,0.0000,,,1.9166,5.3330,,,,,0.0000,148.0000,9.0000,0.0000,0.0000,3.0000,9.0000,0.0000,2023,12,336,,moderate,G1_minor
2023-12-03,104.0000,13.8000,107.0000,550.0000,2.0000,,,2.3751,3.0000,,,,,0.0000,139.0000,4.0000,0.0000,0.0000,0.0000,4.0000,0.0000,2023,12,337,,moderate,quiet
2023-12-04,113.0000,12.2000,113.0000,660.0000,1.0000,,,2.0835,2.6670,,,,,0.0000,138.0000,9.0000,0.0000,0.0000,5.0000,9.0000,0.0000,2023,12,338,,moderate,quiet
2023-12-05,107.0000,22.0000,133.0000,800.0000,1.0000,,,2.8749,3.3330,,,,,0.0000,142.0000,22.0000,3.0000,0.0000,5.0000,25.0000,5.0000,2023,12,339,,moderate,quiet
2023-12-06,134.0000,18.9000,125.0000,780.0000,1.0000,,,2.3750,3.0000,,,,,0.0000,130.0000,13.0000,2.0000,0.0000,13.0000,15.0000,2.0000,2023,12,340,,moderate,quiet
2023-12-07,125.0000,15.6000,121.0000,710.0000,0.0000,,,1.1667,2.0000,,,,,0.0000,135.0000,10.0000,0.0000,0.0000,4.0000,10.0000,0.0000,2023,12,341,,moderate,quiet
2023-12-08,113.0000,14.1000,125.0000,690.0000,2.0000,,,1.0834,2.0000,,,,,0.0000,133.0000,14.0000,1.0000,0.0000,6.0000,15.0000,1.0000,2023,12,342,,moderate,quiet
2023-12-09,127.0000,18.3000,125.0000,600.0000,0.0000,,,0.2500,0.6670,,,,,0.0000,128.0000,17.0000,2.0000,0.0000,10.0000,19.0000,0.0000,2023,12,343,,moderate,quiet
2023-12-10,123.0000,12.9000,120.0000,550.0000,0.0000,,,0.7085,1.3330,,,,,0.0000,127.0000,15.0000,2.0000,0.0000,2.0000,17.0000,0.0000,2023,12,344,,moderate,quiet
2023-12-11,92.0000,17.4000,87.0000,360.0000,1.0000,,,0.2082,1.0000,,,,,0.0000,126.0000,17.0000,0.0000,0.0000,3.0000,17.0000,0.0000,2023,12,345,,moderate,quiet
2023-12-12,96.0000,22.4000,80.0000,240.0000,1.0000,,,1.5416,3.3330,,,,,0.0000,126.0000,8.0000,0.0000,0.0000,4.0000,8.0000,0.0000,2023,12,346,,moderate,quiet
2023-12-13,110.0000,17.1000,114.0000,580.0000,2.0000,,,1.7083,2.6670,,,,,0.0000,135.0000,4.0000,0.0000,0.0000,4.0000,4.0000,0.0000,2023,12,347,,moderate,quiet
2023-12-14,117.0000,14.4000,126.0000,940.0000,0.0000,,,2.7500,4.3330,,,,,0.0000,155.0000,7.0000,2.0000,1.0000,4.0000,10.0000,1.0000,2023,12,348,,high,quiet
2023-12-15,114.0000,19.2000,130.0000,820.0000,1.0000,,,2.1666,3.3330,,,,,0.0000,144.0000,12.0000,2.0000,0.0000,14.0000,14.0000,2.0000,2023,12,349,,moderate,quiet
2023-12-16,124.0000,21.8000,163.0000,700.0000,4.0000,,,2.5835,4.0000,,,,,0.0000,149.0000,15.0000,0.0000,0.0000,1.0000,15.0000,0.0000,2023,12,350,,moderate,quiet
2023-12-17,112.0000,25.9000,129.0000,400.0000,1.0000,,,4.1665,5.3330,,,,,0.0000,155.0000,8.0000,1.0000,0.0000,3.0000,9.0000,0.0000,2023,12,351,,high,G1_minor
2023-12-18,138.0000,20.0000,137.0000,390.0000,3.0000,,,3.5415,5.3330,,,,,0.0000,161.0000,9.0000,0.0000,0.0000,5.0000,9.0000,0.0000,2023,12,352,,high,G1_minor
2023-12-19,150.0000,18.4000,144.0000,750.0000,1.0000,,,2.3751,3.6670,,,,,0.0000,179.0000,6.0000,0.0000,0.0000,4.0000,6.0000,1.0000,2023,12,353,,high,quiet
2023-12-20,149.0000,21.3000,133.0000,1285.0000,1.0000,,,2.2084,4.0000,,,,,0.0000,195.0000,10.0000,0.0000,0.0000,13.0000,10.0000,0.0000,2023,12,354,,high,quiet
2023-12-21,152.0000,22.8000,138.0000,1160.0000,0.0000,,,0.9582,2.6670,,,,,0.0000,194.0000,11.0000,2.0000,0.0000,8.0000,13.0000,1.0000,2023,12,355,,high,quiet
2023-12-22,148.0000,33.1000,157.0000,1030.0000,2.0000,,,0.4998,1.3330,,,,,0.0000,187.0000,5.0000,0.0000,0.0000,7.0000,5.0000,2.0000,2023,12,356,,high,quiet
2023-12-23,138.0000,17.4000,123.0000,960.0000,0.0000,,,1.2084,2.6670,,,,,0.0000,174.0000,4.0000,0.0000,0.0000,3.0000,4.0000,0.0000,2023,12,357,,high,quiet
2023-12-24,117.0000,8.8000,113.0000,900.0000,0.0000,,,2.0001,3.0000,,,,,0.0000,183.0000,8.0000,3.0000,0.0000,7.0000,11.0000,2.0000,2023,12,358,,high,quiet
2023-12-25,113.0000,11.9000,98.0000,700.0000,0.0000,,,0.6249,1.3330,,,,,0.0000,167.0000,7.0000,0.0000,0.0000,6.0000,7.0000,0.0000,2023,12,359,,high,quiet
2023-12-26,110.0000,20.2000,94.0000,640.0000,0.0000,,,1.2084,1.6670,,,,,0.0000,154.0000,7.0000,0.0000,0.0000,2.0000,7.0000,0.0000,2023,12,360,,high,quiet
2023-12-27,76.0000,15.0000,78.0000,520.0000,1.0000,,,1.0000,2.0000,,,,,0.0000,149.0000,4.0000,0.0000,0.0000,1.0000,4.0000,0.0000,2023,12,361,,moderate,quiet
2023-12-28,95.0000,10.4000,83.0000,430.0000,1.0000,,,0.4166,1.6670,,,,,0.0000,147.0000,4.0000,0.0000,0.0000,0.0000,4.0000,0.0000,2023,12,362,,moderate,quiet
2023-12-29,83.0000,14.5000,92.0000,582.0000,0.0000,,,1.5000,2.3330,,,,,0.0000,143.0000,11.0000,0.0000,0.0000,1.0000,11.0000,0.0000,2023,12,363,,moderate,quiet
2023-12-30,65.0000,10.0000,48.0000,470.0000,0.0000,,,0.9583,2.3330,,,,,0.0000,140.0000,9.0000,0.0000,0.0000,0.0000,9.0000,0.0000,2023,12,364,,moderate,quiet
2023-12-31,52.0000,13.3000,55.0000,380.0000,1.0000,,,0.5833,1.3330,,,,,0.0000,146.0000,10.0000,1.0000,1.0000,0.0000,12.0000,1.0000,2023,12,365,,moderate,quiet
2024-01-01,55.0000,6.9000,44.0000,210.0000,0.0000,,,1.9166,4.0000,,,,,0.0000,136.0000,10.0000,2.0000,0.0000,4.0000,12.0000,1.0000,2024,1,1,,moderate,quiet
2024-01-02,68.0000,9.7000,59.0000,300.0000,1.0000,,,1.9167,2.6670,,,,,0.0000,142.0000,11.0000,1.0000,0.0000,10.0000,12.0000,1.0000,2024,1,2,,moderate,quiet
2024-01-03,59.0000,9.1000,63.0000,350.0000,1.0000,,,2.3335,3.3330,,,,,0.0000,140.0000,10.0000,0.0000,0.0000,4.0000,10.0000,0.0000,2024,1,3,,moderate,quiet
2024-01-04,100.0000,16.5000,64.0000,230.0000,0.0000,,,1.2501,2.6670,,,,,0.0000,126.0000,7.0000,2.0000,0.0000,3.0000,9.0000,1.0000,2024,1,4,,moderate,quiet
2024-01-05,119.0000,26.1000,121.0000,470.0000,4.0000,,,1.0833,2.0000,,,,,0.0000,153.0000,6.0000,0.0000,0.0000,3.0000,6.0000,0.0000,2024,1,5,,high,quiet
2024-01-06,148.0000,16.2000,149.0000,820.0000,0.0000,,,0.3750,1.0000,,,,,0.0000,159.0000,17.0000,0.0000,0.0000,9.0000,17.0000,1.0000,2024,1,6,,high,quiet
2024-01-07,172.0000,29.1000,171.0000,800.0000,2.0000,,,0.1249,0.3330,,,,,0.0000,167.0000,17.0000,0.0000,0.0000,8.0000,17.0000,2.0000,2024,1,7,,high,quiet
2024-01-08,162.0000,26.0000,152.0000,700.0000,0.0000,,,0.6666,2.0000,,,,,0.0000,176.0000,10.0000,0.0000,0.0000,4.0000,10.0000,1.0000,2024,1,8,,high,quiet
2024-01-09,158.0000,25.1000,183.0000,1060.0000,2.0000,,,1.2083,2.3330,,,,,0.0000,176.0000,10.0000,0.0000,0.0000,5.0000,10.0000,0.0000,2024,1,9,,high,quiet
2024-01-10,178.0000,33.3000,183.0000,1200.0000,0.0000,,,1.7500,2.3330,,,,,0.0000,186.0000,15.0000,2.0000,0.0000,3.0000,17.0000,0.0000,2024,1,10,,high,quiet
2024-01-11,186.0000,26.5000,151.0000,810.0000,1.0000,,,1.3334,2.0000,,,,,0.0000,193.0000,15.0000,3.0000,0.0000,11.0000,18.0000,0.0000,2024,1,11,,high,quiet
2024-01-12,182.0000,21.7000,188.0000,800.0000,5.0000,,,0.8749,1.3330,,,,,0.0000,186.0000,11.0000,1.0000,0.0000,11.0000,12.0000,0.0000,2024,1,12,,high,quiet
2024-01-13,181.0000,28.8000,191.0000,990.0000,1.0000,,,0.4584,0.6670,,,,,0.0000,185.0000,2.0000,0.0000,0.0000,5.0000,2.0000,0.0000,2024,1,13,,high,quiet
2024-01-14,161.0000,17.5000,183.0000,940.0000,0.0000,,,1.6667,2.0000,,,,,0.0000,188.0000,12.0000,0.0000,0.0000,3.0000,12.0000,1.0000,2024,1,14,,high,quiet
2024-01-15,140.0000,16.9000,150.0000,1120.0000,2.0000,,,1.3334,2.3330,,,,,0.0000,183.0000,6.0000,0.0000,0.0000,3.0000,6.0000,0.0000,2024,1,15,,high,quiet
2024-01-16,134.0000,15.3000,150.0000,820.0000,3.0000,,,1.1251,2.6670,,,,,0.0000,180.0000,2.0000,0.0000,0.0000,4.0000,2.0000,0.0000,2024,1,16,,high,quiet
2024-01-17,147.0000,26.6000,158.0000,880.0000,0.0000,,,0.7501,1.3330,,,,,0.0000,174.0000,7.0000,0.0000,0.0000,1.0000,7.0000,0.0000,2024,1,17,,high,quiet
2024-01-18,130.0000,23.0000,113.0000,950.0000,2.0000,,,1.4999,2.3330,,,,,0.0000,162.0000,5.0000,0.0000,0.0000,1.0000,5.0000,1.0000,2024,1,18,,high,quiet
2024-01-19,143.0000,17.8000,137.0000,930.0000,1.0000,,,1.7500,2.6670,,,,,0.0000,157.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2024,1,19,,high,quiet
2024-01-20,134.0000,19.0000,144.0000,960.0000,1.0000,,,1.5833,2.3330,,,,,0.0000,166.0000,9.0000,0.0000,0.0000,0.0000,9.0000,0.0000,2024,1,20,,high,quiet
2024-01-21,155.0000,14.6000,150.0000,1050.0000,0.0000,,,1.1250,2.0000,,,,,0.0000,179.0000,16.0000,0.0000,0.0000,12.0000,16.0000,1.0000,2024,1,21,,high,quiet
2024-01-22,166.0000,16.9000,139.0000,870.0000,0.0000,,,1.6666,3.3330,,,,,0.0000,196.0000,7.0000,6.0000,0.0000,13.0000,13.0000,2.0000,2024,1,22,,high,quiet
2024-01-23,148.0000,17.3000,123.0000,1130.0000,0.0000,,,1.5834,2.6670,,,,,0.0000,180.0000,14.0000,8.0000,0.0000,1.0000,22.0000,1.0000,2024,1,23,,high,quiet
2024-01-24,124.0000,23.9000,108.0000,850.0000,0.0000,,,1.6665,3.3330,,,,,0.0000,172.0000,11.0000,4.0000,0.0000,12.0000,15.0000,0.0000,2024,1,24,,high,quiet
2024-01-25,92.0000,13.4000,101.0000,630.0000,0.0000,,,1.2500,2.3330,,,,,0.0000,161.0000,9.0000,0.0000,0.0000,2.0000,9.0000,0.0000,2024,1,25,,high,quiet
2024-01-26,83.0000,20.0000,97.0000,860.0000,1.0000,,,1.1666,2.0000,,,,,0.0000,157.0000,6.0000,0.0000,0.0000,4.0000,6.0000,0.0000,2024,1,26,,high,quiet
2024-01-27,64.0000,11.5000,52.0000,440.0000,0.0000,,,1.0417,2.3330,,,,,0.0000,148.0000,2.0000,0.0000,0.0000,1.0000,2.0000,0.0000,2024,1,27,,moderate,quiet
2024-01-28,68.0000,11.2000,75.0000,440.0000,2.0000,,,1.7084,3.0000,,,,,0.0000,141.0000,6.0000,0.0000,0.0000,3.0000,6.0000,0.0000,2024,1,28,,moderate,quiet
2024-01-29,74.0000,9.4000,48.0000,260.0000,0.0000,,,1.8750,2.6670,,,,,0.0000,140.0000,10.0000,2.0000,0.0000,2.0000,12.0000,0.0000,2024,1,29,,moderate,quiet
2024-01-30,74.0000,9.9000,53.0000,280.0000,3.0000,,,1.7500,2.3330,,,,,0.0000,135.0000,11.0000,0.0000,0.0000,2.0000,11.0000,0.0000,2024,1,30,,moderate,quiet
2024-01-31,100.0000,22.6000,75.0000,390.0000,1.0000,,,1.6665,2.3330,,,,,0.0000,136.0000,11.0000,0.0000,0.0000,6.0000,11.0000,0.0000,2024,1,31,,moderate,quiet
2024-02-01,117.0000,20.5000,113.0000,510.0000,5.0000,,,1.4166,2.0000,,,,,0.0000,137.0000,9.0000,0.0000,0.0000,5.0000,9.0000,0.0000,2024,2,32,,moderate,quiet
2024-02-02,122.0000,13.8000,131.0000,490.0000,1.0000,,,0.5000,1.0000,,,,,0.0000,143.0000,7.0000,1.0000,0.0000,0.0000,8.0000,1.0000,2024,2,33,,moderate,quiet
2024-02-03,124.0000,14.6000,123.0000,770.0000,1.0000,,,0.2916,0.6670,,,,,0.0000,156.0000,15.0000,0.0000,0.0000,6.0000,15.0000,0.0000,2024,2,34,,high,quiet
