date,ssn,ssn_std,f107,sunspot_area,new_regions,solar_mean_field,flare_C,flare_M,flare_X,flare_S,flare_xray_total,flare_optical_total,ap_planetary,kp_daily_mean,kp_daily_max,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,dst_daily_mean,dst_daily_min,dst_daily_max,dst_daily_std,dst_hours_valid,flare_event_B,flare_event_C,flare_event_M,flare_event_X,flare_event_unknown,flare_events_total,ssn_interpolated,ssn_std_interpolated,dst_daily_mean_interpolated,dst_daily_min_interpolated,dst_daily_max_interpolated,dst_daily_std_interpolated,ap_planetary_interpolated,kp_daily_mean_interpolated,kp_daily_max_interpolated,kp_1_interpolated,kp_2_interpolated,kp_3_interpolated,kp_4_interpolated,kp_5_interpolated,kp_6_interpolated,kp_7_interpolated,kp_8_interpolated,solar_mean_field_interpolated,flare_event_B_interpolated,flare_event_C_interpolated,flare_event_M_interpolated,flare_event_X_interpolated,flare_event_unknown_interpolated,flare_events_total_interpolated,year,month,day_of_year,storm_category,solar_activity_level,kp_storm_level
2020-06-11,11.00,0.80,72.00,50,0,,0,0,0,0,0,0,4.00,0.88,2.00,1.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,-6.71,-12.00,-3.00,2.15,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,163,quiet,low,quiet
2020-06-12,11.00,0.90,71.00,50,0,,0,0,0,0,0,0,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-2.71,-6.00,1.00,1.72,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,164,quiet,low,quiet
2020-06-13,11.00,0.50,69.00,60,0,,0,0,0,0,0,0,3.00,0.50,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,-1.50,-6.00,3.00,2.48,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,165,quiet,low,quiet
2020-06-14,11.00,0.40,70.00,20,0,,0,0,0,0,0,0,2.00,0.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.62,-4.00,15.00,5.94,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,166,quiet,low,quiet
2020-06-15,8.00,0.60,70.00,10,0,,0,0,0,0,0,0,4.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.00,-1.75,-6.00,5.00,3.17,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,167,quiet,low,quiet
2020-06-16,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,5.00,1.38,2.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,1.54,-10.00,11.00,5.83,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,168,quiet,low,quiet
2020-06-17,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,5.00,1.12,2.00,2.00,1.00,1.00,2.00,2.00,1.00,0.00,0.00,4.46,-1.00,9.00,2.63,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,169,quiet,low,quiet
2020-06-18,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,4.00,1.12,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.25,-8.00,8.00,3.77,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,170,quiet,low,quiet
2020-06-19,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,5.00,1.25,2.00,1.00,2.00,0.00,1.00,1.00,1.00,2.00,2.00,4.92,-4.00,10.00,3.64,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,171,quiet,low,quiet
2020-06-20,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,6.00,1.38,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.38,-9.00,17.00,6.24,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,172,quiet,low,quiet
2020-06-21,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-2.67,-7.00,1.00,2.44,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,173,quiet,low,quiet
2020-06-22,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,4.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,2.00,-0.92,-5.00,5.00,2.14,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,174,quiet,low,quiet
2020-06-23,0.00,0.00,67.00,0,0,,0,0,0,0,0,0,4.00,1.12,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,5.96,-2.00,12.00,3.13,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,175,quiet,low,quiet
2020-06-24,0.00,0.00,67.00,0,0,,0,0,0,0,0,0,5.00,1.25,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.58,-8.00,6.00,3.80,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,176,quiet,low,quiet
2020-06-25,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,3.00,0.88,2.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,2.00,5.00,0.00,9.00,2.18,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,177,quiet,low,quiet
2020-06-26,6.00,0.40,68.00,0,0,,0,0,0,0,0,0,6.00,1.38,3.00,2.00,0.00,1.00,1.00,1.00,1.00,2.00,3.00,-0.42,-8.00,5.00,2.90,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,178,quiet,low,quiet
2020-06-27,4.00,0.80,69.00,0,0,,0,0,0,0,0,0,7.00,1.75,3.00,2.00,1.00,2.00,2.00,3.00,1.00,1.00,2.00,-3.71,-12.00,8.00,5.30,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,179,quiet,low,quiet
2020-06-28,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,4.00,1.12,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-8.25,-17.00,-2.00,4.09,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,180,quiet,low,quiet
2020-06-29,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,3.00,0.62,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,-0.54,-8.00,5.00,3.29,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,181,quiet,low,quiet
2020-06-30,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,4.00,1.25,2.00,2.00,2.00,2.00,0.00,1.00,1.00,0.00,2.00,-2.00,-8.00,3.00,3.48,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,6,182,quiet,low,quiet
2020-07-01,4.00,5.60,68.00,0,0,,0,0,0,0,0,0,6.00,1.25,3.00,1.00,1.00,1.00,1.00,1.00,0.00,2.00,3.00,-2.42,-9.00,7.00,4.21,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,183,quiet,low,quiet
2020-07-02,2.00,4.60,68.00,0,0,,0,0,0,0,0,0,4.00,0.88,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.83,-3.00,9.00,3.32,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,184,quiet,low,quiet
2020-07-03,0.00,2.30,69.00,0,0,,0,0,0,0,0,0,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.38,-2.00,14.00,3.50,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,185,quiet,low,quiet
2020-07-04,7.00,6.00,70.00,10,1,,0,0,0,0,0,0,7.00,1.75,3.00,1.00,1.00,1.00,2.00,2.00,1.00,3.00,3.00,7.12,-9.00,23.00,9.91,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,186,quiet,low,quiet
2020-07-05,5.00,5.50,69.00,10,0,,0,0,0,0,0,0,10.00,2.38,3.00,2.00,3.00,3.00,3.00,2.00,1.00,2.00,3.00,-8.46,-14.00,-1.00,3.71,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,187,quiet,low,quiet
2020-07-06,5.00,5.50,69.00,0,0,,0,0,0,0,0,0,5.00,1.38,2.00,2.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,-5.92,-11.00,-3.00,2.12,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,188,quiet,low,quiet
2020-07-07,8.00,10.40,68.00,0,0,,0,0,0,0,0,0,4.00,1.00,2.00,1.00,1.00,2.00,1.00,1.00,1.00,0.00,1.00,-3.88,-11.00,2.00,4.14,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,189,quiet,low,quiet
2020-07-08,0.00,0.00,67.00,0,0,,0,0,0,0,0,0,2.00,0.25,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,-0.17,-7.00,5.00,2.88,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,190,quiet,low,quiet
2020-07-09,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.08,-6.00,6.00,3.53,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,191,quiet,low,quiet
2020-07-10,0.00,0.00,69.00,10,0,,0,0,0,0,0,0,3.00,0.75,2.00,0.00,1.00,2.00,1.00,0.00,1.00,0.00,1.00,-1.08,-5.00,3.00,2.23,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,192,quiet,low,quiet
2020-07-11,0.00,1.60,69.00,0,0,,0,0,0,0,0,0,3.00,0.50,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,-2.75,-6.00,0.00,1.76,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,193,quiet,low,quiet
2020-07-12,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,3.00,0.88,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,5.79,-2.00,15.00,4.15,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,194,quiet,low,quiet
2020-07-13,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,2.00,1.67,3.00,2.00,2.00,1.00,1.00,1.00,3.00,0.00,1.00,6.79,-21.00,18.00,8.17,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,2020,7,195,quiet,low,quiet
2020-07-14,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,11.00,2.25,4.00,4.00,4.00,4.00,2.00,2.00,1.00,0.00,1.00,-26.00,-45.00,-10.00,10.02,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,196,quiet,low,quiet
2020-07-15,2.00,4.60,68.00,0,0,,0,0,0,0,0,0,5.00,1.38,2.00,0.00,2.00,2.00,2.00,2.00,2.00,1.00,0.00,-13.33,-21.00,-7.00,3.80,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,197,quiet,low,quiet
2020-07-16,0.00,4.00,69.00,0,0,,0,0,0,0,0,0,4.00,0.88,2.00,0.00,0.00,0.00,2.00,2.00,1.00,1.00,1.00,-6.96,-18.00,0.00,4.15,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,198,quiet,low,quiet
2020-07-17,0.00,2.60,68.00,0,0,,0,0,0,0,0,0,4.00,1.12,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,-6.38,-12.00,2.00,4.30,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,199,quiet,low,quiet
2020-07-18,0.00,1.50,68.00,0,0,,0,0,0,0,0,0,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-4.17,-9.00,1.00,3.26,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,200,quiet,low,quiet
2020-07-19,0.00,1.50,69.00,0,0,,0,0,0,0,0,0,4.00,1.00,2.00,0.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.29,-6.00,8.00,3.85,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,201,quiet,low,quiet
2020-07-20,0.00,1.40,69.00,0,0,,0,0,0,0,0,0,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-0.46,-8.00,10.00,5.33,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,202,quiet,low,quiet
2020-07-21,6.00,5.50,70.00,80,1,,0,0,0,0,0,0,4.00,0.88,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,-0.46,-7.00,3.00,2.40,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,203,quiet,low,quiet
2020-07-22,11.00,2.10,70.00,120,0,,0,0,0,0,0,0,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.42,-5.00,6.00,3.66,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,204,quiet,low,quiet
2020-07-23,11.00,2.00,70.00,120,0,,0,0,0,0,0,0,4.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00,0.00,1.00,5.96,1.00,11.00,3.27,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,205,quiet,low,quiet
2020-07-24,11.00,2.20,70.00,120,0,,0,0,0,0,0,0,3.00,2.50,3.00,3.00,2.00,2.00,3.00,2.00,3.00,0.00,1.00,-15.29,-43.00,13.00,15.42,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,2020,7,206,quiet,low,quiet
2020-07-25,11.00,1.70,70.00,120,0,,0,0,0,0,0,0,3.00,1.62,2.50,2.50,1.50,1.00,2.00,1.50,1.50,0.00,1.00,-19.38,-50.00,-5.00,14.12,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,2020,7,207,moderate,low,quiet
2020-07-26,11.00,1.80,71.00,120,0,,0,0,0,0,0,0,3.00,0.75,2.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,-10.33,-17.00,-5.00,3.02,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,208,quiet,low,quiet
2020-07-27,11.00,1.50,71.00,70,0,,0,0,0,0,0,0,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-3.33,-16.00,6.00,6.37,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,209,quiet,low,quiet
2020-07-28,20.00,5.10,72.00,50,1,,0,0,0,0,0,0,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-4.25,-12.00,1.00,3.55,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,2020,7,210,quiet,low,quiet
2020-07-29,21.00,4.00,73.00,85,0,,0,0,0,0,0,0,5.00,1.25,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,-1.04,-10.00,8.00,3.79,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,211,quiet,low,quiet
2020-07-30,21.00,3.90,73.00,110,0,,0,0,0,0,0,0,4.00,0.75,2.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,1.00,-3.17,-9.00,5.00,4.12,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,212,quiet,low,quiet
2020-07-31,21.00,4.60,72.00,70,0,,0,0,0,0,0,0,4.00,1.12,2.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.21,-8.00,6.00,3.29,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,7,213,quiet,low,quiet
2020-08-01,26.00,10.50,72.00,60,0,,0,0,0,0,0,0,3.00,0.75,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.58,-8.00,14.00,5.92,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,214,quiet,low,quiet
2020-08-02,15.00,9.20,73.00,60,1,,0,0,0,0,0,0,9.00,2.12,3.00,1.00,1.00,1.00,3.00,3.00,3.00,2.00,3.00,2.00,-19.00,22.00,12.99,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,215,quiet,low,quiet
2020-08-03,11.00,11.60,73.00,70,1,,0,0,0,0,0,0,16.00,3.00,4.00,4.00,3.00,3.00,3.00,2.00,3.00,3.00,3.00,-16.04,-30.00,-1.00,7.45,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,216,quiet,low,quiet
2020-08-04,11.00,2.90,73.00,50,0,,0,0,0,0,0,0,8.00,2.12,4.00,2.00,4.00,2.00,2.00,2.00,1.00,2.00,2.00,-12.21,-24.00,-5.00,5.02,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,217,quiet,low,quiet
2020-08-05,12.00,1.90,73.00,160,0,,0,0,0,0,0,0,5.00,1.38,2.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00,-11.12,-17.00,-6.00,3.17,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,218,quiet,low,quiet
2020-08-06,14.00,1.20,73.00,70,0,,0,0,0,0,0,0,5.00,1.38,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,2.00,-9.38,-17.00,-1.00,4.96,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,219,quiet,low,quiet
2020-08-07,17.00,5.20,74.00,70,0,,0,0,0,0,0,0,4.00,1.25,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,-5.58,-16.00,1.00,5.54,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,220,quiet,low,quiet
2020-08-08,12.00,0.90,75.00,50,0,,1,0,0,1,1,0,5.00,1.25,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,0.00,-9.08,-15.00,-3.00,3.72,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,221,quiet,low,quiet
2020-08-09,13.00,1.30,74.00,30,0,,0,0,0,0,0,0,3.00,0.50,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,-5.88,-12.00,5.00,4.68,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,222,quiet,low,quiet
2020-08-10,13.00,1.00,74.00,20,0,,0,0,0,0,0,0,3.00,0.88,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,-3.12,-10.00,4.00,4.12,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,223,quiet,low,quiet
2020-08-11,12.00,2.40,74.00,10,0,,0,0,0,2,0,0,3.00,0.50,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,-2.58,-8.00,8.00,4.47,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,224,quiet,low,quiet
2020-08-12,17.00,7.30,73.00,20,1,,0,0,0,0,0,0,3.00,0.75,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,2.50,-3.00,10.00,3.35,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,225,quiet,low,quiet
2020-08-13,10.00,7.10,72.00,10,0,,0,0,0,0,0,0,4.00,0.75,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,-1.67,-7.00,4.00,2.58,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,226,quiet,low,quiet
2020-08-14,5.00,6.00,71.00,0,0,,0,0,0,0,0,0,4.00,1.00,2.00,1.00,2.00,1.00,0.00,1.00,1.00,1.00,1.00,-1.46,-14.00,4.00,5.47,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,227,quiet,low,quiet
2020-08-15,0.00,3.00,71.00,0,0,,1,0,0,1,1,0,3.00,0.62,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.08,-12.00,9.00,5.48,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,228,quiet,low,quiet
2020-08-16,0.00,2.20,71.00,0,0,,0,0,0,0,0,0,4.00,1.12,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,4.75,-6.00,13.00,5.30,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,229,quiet,low,quiet
2020-08-17,0.00,1.70,71.00,0,0,,0,0,0,0,0,0,3.00,0.75,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,5.75,-2.00,14.00,4.52,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,230,quiet,low,quiet
2020-08-18,13.00,4.80,71.00,10,1,,0,0,0,1,0,0,7.00,1.88,3.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,3.00,0.71,-11.00,10.00,5.48,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,231,quiet,low,quiet
2020-08-19,16.00,3.30,71.00,30,0,,0,0,0,1,0,0,6.00,1.38,3.00,3.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,-11.33,-19.00,-5.00,4.10,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2020,8,232,quiet,low,quiet
